,text,sentiment
651,"['new', 'headache', 'wework', 'say', 'found', 'chemical', 'phone', 'boothshttps', 'reut.rs/2b9bqmn']",2
652,"['wework', 'planning', 'lay', 'thousand', 'people', '25', 'employee', 'new', 'ceo', 'focus', 'core', 'business', 'wework', 'planning', 'lay', '10', '25', 'workforce', 'sour']",2
653,"['uber', 'lyft', 'slack', 'imagine', 'public', 'valuation', 'profitable', 'private', 'company', 'come', 'market']",2
654,"['spot', 'london']",2
655,"['wework', 'staff', 'face', 'job', 'cut', 'express', 'outrage', 'founder', 'payout', 'via']",2
656,"['vega', 'wework']",2
657,"['insightful', 'infographic', 'courtesy', 'news', 'coverage', 'sentiment', 'last', 'year']",2
658,"['call', 'time', 'pause', 'think', 'not', 'jump', 'fad', 'show', 'money']",1
659,"['business', 'need', 'place', 'locate', 'happens', 'business', 'use', 'service', 'wework', 'declares', 'bankruptcy']",2
660,"['sayonara', 'sucker']",1
661,"['wework', 'shelf', 'ipo', 'new', 'leadership']",2
662,"['daily', 'crunch', 'wework', 'ceo', 'face', 'investor', 'pressure']",2
663,"['still', 'terrible', 'move', 'affect', 'meetups', 'not', 'wordpress', 'foundation', 'umbrella', 'definitely', 'death', 'knell', 'meetup', 'gotten', 'bad', 'since', 'wework', 'bought', 'alternative', 'definitely', 'need']",1
664,"['whaaaat', 'wework', 'not', 'play', 'music']",1
665,"['wework', 'q3', '2019', 'financial', 'result', 'conference', 'call']",2
666,"['wework', 'see', 'startup', 'lesson', 'not', 'silicon', 'valley']",1
667,"['really', 'wedead']",1
668,"['know', 'wework', 'mess', 'fact', 'scoop', 'stagger', 'last', 'year', 'report', 'loss', '1.6', 'bn', 'sale', '1.8', 'bn', 'whatever', 'money', 'softbank', 'pile', 'safeguard', 'investment', 'date', 'cc']",1
669,"['softbank', 'add', 'financial', 'burden', '10', 'billion', 'wework', 'deal']",2
670,"['always', 'thought', 'something', 'shady', 'wework', 'lol', 'logical', 'explanation', 'concept', 'company', 'scream', 'scam', 'lol']",1
671,"['oscarnet', 'wework', 'considers', 'ipo', 'valuation', 'low', '10', 'bi']",2
672,"['wework', 'look', 'sell', 'spin', 'acquisition', 'include', 'seo', 'firm', 'conductor']",2
673,"['programmer', 'probably', 'first', 'kind', 'worker', 'not', 'bound', 'geography']",2
674,"['norfolk', 'news', 'wework', 'new', 'co-ceos', 'planning', 'oust', '20', 'adam', 'neumann', 'friend', 'family', 'member', 'insider']",2
675,"['oh', 'important', 'update', 'share', 'regard', 'phone', 'booth', 'wework', 'location', 'take', 'number', 'phone', 'booth', 'location', 'service', 'due', 'potentially', 'elevate', 'level', 'formaldehyde', 'cause', 'manufacturer']",2
676,"['wework', 'board', 'considers', 'rescue', 'plan', 'softbank', 'jpmorgan']",2
677,"['trade', 'agreement', 'earnings', 'season', 'boeing', 'libra', 'wework', 'thing', 'must', 'know']",2
678,"['bond', 'yield', 'well', '13', 'think', 'new', 'money', 'pik', 'note', '15', 'generous', 'wework']",2
679,"['short', 'interest', 'wework', 'bond', 'jump', 'record', 'high']",2
680,"['wework', 'business', 'model', 'emphasise', 'importance', 'purpose', 'collaborative', 'work', 'space', 'spend', 'much', 'charge', 'little', 'bank', 'massive', 'ipo', 'save', 'flaw', 'plan', 'good']",1
681,"['delicious', 'drinking', 'hoppy', 'amber', 'lager', 'bourke', 'street']",2
682,"['add', 'woman', 'board', 'ipo', 'filing', 'backlash']",2
683,"['wework', 'concern', 'seep', 'singapore', 'real', 'estate', 'sector', 'via']",2
684,"['wework', 'ipo', 'debacle', 'highlight', 'failure', 'modern', 'brand', 'building']",1
685,"['wework', 'ceo', 'adam', 'neumann', 'step', 'remains', 'nonexecutive', 'chairman', 'via']",2
686,"['wework', 'wi-fi', 'expose', 'file', 'credential', 'email']",1
687,"['heard', 'recruiter', 'startup', 'negotiation', 'around', 'option', 'like', 'buying', 'car', 'not', 'know', 'currency', 'haggle', 'year', 'later']",2
688,"['smoking', 'supply', 'softbank', 'wework', 'over-coverage', 'anything', 'scale', '100b', 'destine', 'extreme', 'outlier', 'case', 'treat']",2
689,"['yourstoryco', 'pay', 'adam', 'neumann', '1.7', 'take']",2
690,"['definitely', 'pretty', 'empty', 'save', 'wework', 'hard']",2
691,"['look', 'really', 'nice', 'love', 'vault', 'ceiling', 'natural', 'light', 'experience', 'wework', 'move']",3
692,"['short', 'seller', 'snap', 'wework', 'debt', 'amid', 'concern', 'future']",2
693,"['call', 'un', 'tuitazo', 'neighborhood']",2
694,"['work', 'wework']",2
695,"['implodes', 'get', 'target', 'ad', 'moat']",1
696,"['wework', 'adam', 'neumann', 'need', 'not', 'apply', 'luxury', 'manhattan', 'apartment', 'fox', 'news']",2
697,"['downgrade', 'wework', 'due', 'liquidity', 'strain']",2
698,"['people', 'important', 'thing', 'business', 'model', 'product', 'follow', 'right', 'people']",2
699,"['group', 'profit', 'plunge', 'owe', 'turmoil']",1
700,"['wework', 'uber', 'proof', 'valuation', 'meaningless']",1
701,"['fun', 'last', 'wework', 'adam', 'neumann', 'step', 'pressure']",2
702,"['wework', 'large', 'investor', 'plot', 'remove', 'adam', 'neumann', 'ceo']",2
703,"['ever', 'wework', 'office', 'trust', 'network', 'combat', 'trick', 'think', 'lnkd.in/eahgz6r']",1
704,"['wework', 'board', 'member', 'seek', 'remove', 'adam', 'neumann', 'ceo']",2
705,"['wework', 'co-founder', 'adam', 'neumann', 'stop', 'trillionaire', 'track']",2
706,"['guard', 'office', 'austin', 'often', 'bully', 'keep', 'opinion']",1
707,"['wework', 'founder', 'adam', 'neumann', 'remove', 'forbes', 'billionaire', 'list', 'bit.ly/2ngqexy']",2
708,"['favorite', 'private', 'short', 'even', 'bad', 'thought', 'wework']",1
709,"['come', 'meet']",2
710,"['hope', 'lorde', 'not', 'get', 'paid', 'wework', 'stock']",1
711,"['wework', 'long', 'road', 'rehabilitation', 'start', 'ditch', 'co-founder']",2
712,"['wework', 'investor', 'benchmark', 'struggle', 'balance', 'board', 'duty', 'founder', 'support', 'wsj']",2
713,"['softbank', 'book', 'loss', 'billion', 'wework', 'uber', 'others', 'shower', '1.7', 'billion', 'neumann', 'hang', 'employee']",2
714,"['softbank', 'announces', '80', 'wework', 'provide', 'billion', 'keep', 'operating']",2
715,"['wework', 'ceo']",2
716,"['vc', 'brad', 'feld', 'wework', 'softbank', 'venture', 'firm', 'may', 'slow', 'pace', '2020', 'techcrunch']",2
717,"['small', 'piece', 'office', 'space', 'market', 'make', 'big', 'chunk', 'growth', 'concern', 'like', 'president', 'rosengren', 'come', '2/3']",2
718,"['tire', 'hearing', 'bad', 'wework', 'suck']",2
719,"['still', 'call', 'say', 'like']",1
720,"['wework', 'already', 'disguise', 'tech', 'company', 'keep', 'try', 'rise', 'grave', 'keep', 'reach', 'ipo']",1
721,"['wework', 'discus', 'billion', 'debt', 'package', 'lender']",2
722,"['docu', 'bought-stock', 'not-touching-options-on-anything-so-new', 'unless-i', 'm-shorting-it', 'love-the-concept', 'looking-forward-to-shorting']",2
723,"['even', 'free', 'event']",2
724,"['buy-now', 'pay', 'later', 'player', 'puddle', 'rather', 'moat', 'credit', 'card', 'company', 'like', 'breach', 'step', 'wework', 'ipo-killer', 'give', 'afterpay', 'verdict']",2
725,"['would', 'tax', 'outside', 'investor', 'unrealized', 'gain', 'vanished', 'penalize', 'company', 'legitimate', 'taxpayer', 'hurt', 'happen', 'wework', 'investor', 'please', 'think', 'tweet']",2
726,"['let', 'check', 'wework', 'ipo']",2
727,"['incredibly', 'stable', 'company', 'wework', 'appear', 'invest', 'incredibly', 'stable', 'industry', 'esports']",2
728,"['nyligen', 'läst', 'never', 'felt', 'professionally', 'lonelier', 'wework']",1
729,[],1
730,"['wework', 'late', 'threat', 'old-school', 'landlord', 'try', 'copy', 'wework']",2
731,"['wednesday', '9-18', '5:30', 'pm', 'matt', 'chesky', 'present', '205', 'hudson', 'street', 'new', 'york', 'ny', 'bonus', 'attendee', 'receive', 'free', 'white-label', 'chatbot', 'agency', 'power', 'leo', 'worth', '6,000', 'rsvp']",2
732,"['wrap', 'first', 'many', 'show', 'huge', 'thank', 'sponsor', 'stay', 'tune', 'next']",2
733,"['softbank', 'seek', 'avoid', 'wework', 'liability', 'new', 'investment', 'source']",2
734,"['big', 'surprise', 'not', 'pull', 'musk', 'bury', 'bad', 'footnote', '10k', 'consider', 'creative', 'accounting', 'wework', 'mnk', 'pharma', 'gen', 'electric', 'deutsche', 'surprised', 'ce', 'didnt', 'goose', 'stock', 'maybe', '4/5', 'day', 'sell', 'outta', 'lock-up', 'kinda', 'rare', 'honesty']",2
735,"['holy', 'moly', 'softbank', 'take', '6.5', 'billion', 'loss', 'get', 'much', 'financial', 'exposure', 'oh', 'financial', 'system', 'remains', 'hugely', 'vulnerable']",1
736,"['drop', 'focus', 'keep', 'eye', 'let', 'know', 'development']",2
737,"['peloton', 'flywheel', 'lock', 'escalate', 'legal', 'battle', 'peloton', 'prepares', 'go', 'public', 'want', 'know', 'flywheel', 'discuss', 'lawsuit', 'wework', 'third', 'party']",2
738,"['meetup', 'staff', 'time', 'organize', 'fellow', 'wework', 'employee', 'demand', 'company', 'fully', 'reimburse', 'worthless', 'stock', 'option', 'end', 'force', 'arbitration', 'agreement']",1
739,"['wework', 'pull', 'thousand', 'phone', 'booth', 'service', 'formaldehyde', 'scare']",2
740,"['lease', 'wework', '1000', 'markup']",2
741,"['sec', 'fordham', 'university', 'school', 'law', 'host', 'conference', 'combat', 'community-based', 'financial', 'fraud', 'sound', 'like', 'wework', 'seminar', 'community-based', 'financial', 'fraud']",2
742,"['agree', 'wework', 'not', 'tech', 'company']",2
743,"['wework', 'ceo', 'adam', 'neumann', 'step', 'amid', 'controversy', 'retain', 'chair', 'role']",2
744,"['wonder', 'many', 'time', 'wework', 'mention', 'call']",2
745,"['wework', 'not', 'wreck', 'hiding', 'portfolio']",1
746,"['softbank', 'take', 'wework', 'major', 'blow', 'jp', 'morgan', 'adam', 'neumann', 'jpmhttps', 'newsfilter.io/articles/softbank-to-take-over-wework-in-major-blow-to-jp-morgan-adam-neumann-f624fc95018ee0a7c743e9b27a886fa5']",2
747,"['développeur', 'full-stack', 'j', 'wework', 'moonpig', 'paris', 'france']",2
748,"['window', 'closing', 'fast', 'wework', 'parent', 'launch', 'ipo', 'year']",2
749,"['funny', 'felt', 'creepiness', 'every', 'time', 'wework', 'turn', 'founder', 'obsess', 'rich', 'not', 'change', 'world']",1
750,"['story', 'turn', 'first', 'class', 'detective', 'thriller', 'stock', 'thehttps']",2
751,"['wework', 'debacle', 'softbank', 'bos', 'son', 'adopt', 'cautious', 'ipo', 'course']",2
752,"['co-working', 'stay', 'despite', 'wework', 'concern', 'jefferies', 'db']",2
753,['apply'],2
754,"['wework', 'fail', 'ipo', 'might', 'not', 'mean', 'disaster', 'softbank']",2
755,"['not', 'understand', 'softbank', 'give', 'neumann', '1.000', '000.000', 'not', 'let', 'wework', 'fail', 'implode', 'think', 'save', 'recover', 'anything', 'back', 'investment']",2
756,"['lot', 'extremely', 'successful', 'cash', 'early', 'ceo', 'pocket', '700', 'million', 'still', 'far', 'normal', 'via']",2
757,"['building', 'team', 'social', 'medium', 'guru', 'pls', 'dm', 'email', 'meeting', 'wework', 'office', 'city']",2
758,"['mean', 'wework']",2
759,"['wework', 'look', 'sell', 'spin', 'acquisition', 'include', 'seo', 'firm', 'conductor']",2
760,"['expectation', 'wework', 'continue', 'deflate', 'new', 'york', 'city-based', 'unicorn', 'move', 'toward', 'initial', 'public', 'offering']",2
761,"['wewon', 'not', 'wework', 'pull', 'troubled', 'ipo']",2
762,"['turmoil', 'weworks', 'heavily', 'impact', 'softbank', 'force', 'consider', 'funnel', 'billion', 'wework', 'delayed', 'ipo']",2
763,"['get', 'fire', 'wework', 'way']",1
764,"['neumann', 'cling', 'power', 'thing', 'go', 'bad', 'not', 'right', 'response', 'ahead', 'likely', 'wish', 'wework', 'mon', 'surfer']",1
765,"['wework', 'pull', 'thousand', 'phone', 'booth', 'service', 'formaldehyde', 'scare']",2
766,"['bay', 'area', 'please', 'join', 'u', 'host', 'friend', 'san', 'jose', 'implement', 'shift-left', 'test', 'culture', 'present', 'baiju', 'joseph', 'thalupadath', 'director', 'quality', 'engineering', 'small', 'business', 'rsvp']",2
767,"['one', 'great', 'swindle', 'venture', 'capital', 'history', 'wework', 'story', 'keep', 'give']",1
768,"['think', 'wework', 'go', 'public', 'matter', 'business', 'strategy', 'basically', 'long', 'term', 'ie', 'not', 'think', 'prove', 'anything', 'new', 'time']",2
769,"['wework', 'nearly', 'half', 'ipo', 'valuation', 'amid', 'wary', 'investor']",2
770,"['wework', 'plan', 'lay', '4,000', 'staff', 'ft']",2
771,"['el', 'fracaso', 'de', 'wework', 'pincha', 'la', 'opv', 'en', 'pérdidas', 'la', 'valoraciones', 'absurdas']",2
772,"['get', 'ipo', 'do', 'first', 'spend', 'proceeds', 'energy', 'sector', 'topped', '2014', 'see', 'wework']",2
773,"['wework', 'ceo', 'step', 'aside', 'amid', 'question', 'company', 'finance']",2
774,"['huge', 'demand', 'wework', 'place', 'like', 'nyc', 'hyped', 'expand', 'nothing', 'new', 'real', 'issue', 'people', 'softbank', 'stupid', 'not', 'know', 'look', 'like']",1
775,"['uber', 'lyft', 'share', 'go', 'public', 'fairly', 'recently', 'hit', 'all-time', 'low', 'today', 'possibly', 'news', 'wework', 'pull', 'ipo']",2
776,"['give', 'hour', 'shall', 'not', 'defeat', 'not', 'love', 'office']",3
777,"['would', 'not', 'shock', 'five', 'year', 'scrap', 'wework', 'ipo', 'happens', 'mark', 'real', 'turn', 'point', 'capital', 'market', 'unicorn', 'funding', 'valuation', 'company', 'prof', 'eric', 'sussman']",2
778,"['survive', 'wework', 'school', 'might', 'interest', 'amuse', 'bouche', 'college', 'application', 'circa', '2127']",1
779,"['wework', 'failure', 'softbank', 'day', 'reckon']",1
780,"['taxpayer', 'may', 'wind', 'subsidize', 'uber', 'wework', 'loss']",2
781,"['costar', 'analysis', 'landlord', 'uk', 'property', 'expose', 'wework', 'amid', 'shelve', 'wework', 'propose', 'ipo', 'step', 'ceo', 'adam', 'neumann', 'costar', 'look', 'uk', 'landlord', 'space', 'occupy', 'co-working', 'company']",2
782,"['matrix', 'reference', 'black', 'stainless', 'steel', 'coffee', 'dispenser']",2
783,"['softbank', 'need', '24', 'billion', 'wework', 'valuation', 'break', 'even', 'investment']",2
784,"['opinion', 'poll', 'wework', 'say', 'thousand', 'phone', 'booth', 'could', 'dangerous', 'level', 'formaldehyde', 'people', 'complain', 'odor', 'eye', 'irritation']",2
785,"['wework', 'adam', 'neumann']",2
786,"['softbank', 'confirms', 'multibillion-dollar', 'bailout', 'wework']",2
787,"['wework', 'parent', 'weighs', 'slash', 'valuation', 'half']",2
788,"['wework', 'fraud']",2
789,"['right', 'would', 'require', 'wework', 'not', 'godawful', 'transparent', 'scam', 'not', 'see', 'massive', 'restructuring', 'entire', 'company', 'function', 'card']",1
790,"['report', 'wework', 'ceo', 'adam', 'neumann', 'may', 'not', 'ceo', 'much', 'longer']",2
791,"['say', 'tenant', 'fine', 'enjoy', 'someone', 'else', 'lose', 'money', 'office', 'space', 'wework', 'require', 'deposit', 'front', 'sure', 'funnel', 'corporate', 'mia', 'local', 'wework', 'llc', 'fold']",2
792,"['wework', 'parent', 'say', 'ipo', 'still', 'despite', 'setback']",2
793,"['somehow', 'miss', 'awesome', 'business', 'idea', 'adam', 'neumann', 'start', 'wework', 'wsj', 'article']",2
794,"['wework', 'ipo', 'delay', 'blow', 'japanese', 'investment', 'giant', 'softbank']",2
795,"['wework', 'guy', 'total', 'douche']",1
796,"['hey', 'anyone', 'heard', 'anything', 'wework', 'business', 'model', 'lately', 'not', 'see', 'medium', 'coverage', 'wonder', 'go']",2
797,"['jesus', 'son', 'nearly', 'perfect', 'book', 'miss', 'chapter', 'fuckhead', 'found', 'wework', 'get', 'really', 'fast']",1
798,[],2
799,"['wework', 'failure', 'softbank', 'day', 'reckon']",1
800,"['laugh', 'beer', 'not', 'invest', 'company', 'like', 'wework']",1
801,"['theranos', 'fyre', 'festival', 'wework', 'decade', 'finesse']",1
802,"['commercial', 'real', 'estate', 'cock', 'eyebrow', 'stupider']",1
803,"['feel', 'creator', 'wework', 'umbrella', 'meme', 'effortless', 'way', 'stay', 'human', 'history', 'ask', 'friend']",2
804,"['yuck', 'thanks', 'wework', 'well', 'not', 'ideal', 'reoccurring', 'event', 'maybe', 'least', 'free', 'event', 'free', 'everyone', 'need', 'mechanism', 'get', 'word', 'probably', 'hard', 'part', 'something']",2
805,"['hot', 'pile', 'flame', 'garbage']",1
806,"['softbank', 'big', 'bet', 'wework', 'could', 'turn', 'sour', 'term', 'sheet']",2
807,"['wework', 'adam', 'neumann', 'reality', 'catch', 'high-flying', 'startup']",2
808,"['oooo', 'put', 'tech', 'prospectus', '160', 'time', 'maybe', 'get', 'valuation', 'like', 'uber', 'imagine', 'wework', 'ipo', 'meeting', 'go']",1
809,"['wework', 'open', 'new', 'co-working', 'site', 'singapore', 'manila', 'reuters']",2
810,"['new', 'post', 'vc', 'brad', 'feld', 'wework', 'softbank', 'venture', 'firm', 'may', 'slow', 'pace', '2020', 'techcrunch', 'publish', 'fundswift']",2
811,"['uber', 'real', 'estate', 'tycoon', 'sam', 'zell', 'slam', 'wework', 'every', 'single', 'company', 'space', 'go', 'broke']",1
812,"['potential', 'equity', 'investor', 'month', 'trash', 'wework', 'potential', 'bondholder', 'turn', 'rise', 'occasion', 'via']",1
813,"['go', 'meeting', 'realise', 'totally', 'different', 'last', 'one', 'go', 'figure', 'reception', 'not', 'reception', 'normally', 'realise', 'people', 'assist', 'not', 'actually', 'assist', '1/3']",1
814,"['softbank', 'share', 'continue', 'fall', 'wework', 'bailout']",2
815,"['wework', 'wi-fi', 'woefully', 'insecure', 'securitynews']",1
816,"['excellent', 'news', 'technology', 'need', 'decarbonise', 'power', 'transportation', 'want', 'amount', 'money', 'need', 'project', 'wework', 'lose', 'valuation', '30', 'day', 'clearly', 'money', 'not', 'issue']",2
817,"['wework', 'peloton', 'endeavor', 'poshmark', 'get', 'message', 'not', 'great', 'time', 'go', 'public', 'via']",2
818,"['saluti', 'unroll', 'ask', 'thread', 'today', 'write', 'wework', 'call', 'counterfeit', 'capitalism', 'important', 'lesson', 'ceo', 'adam', 'neumann', 'ri', 'talk', 'soon']",2
819,"['scare', 'bank', 'wework', 'invest', 'building', 'occupy', 'increasingky', 'invest', 'commercial', 'mortgage', 'back', 'security', 'ala', 'big', 'short', 'money', 'lose', 'startup', 'cool', 'worried', 'via']",1
820,"['wework', 'owner', 'company', 'consider', 'slash', 'valuation', 'seek', 'initial', 'public', 'offering', 'ipo', 'little', '20', 'billion', 'less', 'half', '47', 'billion', 'valuation', 'achieve', 'private', 'fundraise', 'round', 'january']",2
821,"['office', 'wework', 'building', 'wonder', 'go', 'show', 'find', 'building', 'lock', 'lol']",1
822,"['break', 'wework', 'big', 'outside', 'shareholder', 'softbank', 'reportedly', 'ask', 'ipo', 'put', 'hold', 'investor', 'not', 'seem', 'interested']",2
